Survey_ID,SurveyYear,StateID,Commodity,DataItem,Value,Volume,UnitCost,Measure
9680,1990,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",200813000,33750000,$5.95,BU
9681,1990,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",53449000,17640000,$3.03,BU
9682,1990,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",53449000,17640000,$3.03,BU
9367,1991,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",109650000,43860000,$2.50,BU
9368,1991,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",17313000,277000,$62.50,TONS
9369,1991,47,HAY,"HAY - PRODUCTION, MEASURED IN $",165961000,3263000,$50.86,TONS
9370,1991,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",9929000,4225000,$2.35,BU
9371,1991,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",180495000,31500000,$5.73,BU
9372,1991,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",21888000,7680000,$2.85,BU
9373,1991,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",21888000,7680000,$2.85,BU
9059,1992,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",166656000,79360000,$2.10,BU
9060,1992,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",28552000,332000,$86.00,TONS
9061,1992,47,HAY,"HAY - PRODUCTION, MEASURED IN $",178668000,3465000,$51.56,TONS
9062,1992,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",9552000,4800000,$1.99,BU
9063,1992,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",186533000,33250000,$5.61,BU
9064,1992,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",45024000,13440000,$3.35,BU
9065,1992,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",45024000,13440000,$3.35,BU
8749,1993,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",117810000,46200000,$2.55,BU
8750,1993,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",20628000,216000,$95.50,TONS
8751,1993,47,HAY,"HAY - PRODUCTION, MEASURED IN $",173917000,3478000,$50.00,TONS
8752,1993,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",7426000,3120000,$2.38,BU
8753,1993,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",204600000,31000000,$6.60,BU
8754,1993,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",39032000,13940000,$2.80,BU
8755,1993,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",39032000,13940000,$2.80,BU
8440,1994,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",148770000,66120000,$2.25,BU
8441,1994,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",31320000,348000,$90.00,TONS
8442,1994,47,HAY,"HAY - PRODUCTION, MEASURED IN $",193793000,3795000,$51.07,TONS
8443,1994,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",5544000,2640000,$2.10,BU
8444,1994,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",205130000,36500000,$5.62,BU
8446,1994,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",47250000,15000000,$3.15,BU
8445,1994,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",47250000,15000000,$3.15,BU
8131,1995,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",223020000,63720000,$3.50,BU
8132,1995,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",29054000,292000,$99.50,TONS
8133,1995,47,HAY,"HAY - PRODUCTION, MEASURED IN $",172560000,3920000,$44.02,TONS
8134,1995,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",4019000,1305000,$3.08,BU
8135,1995,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",220160000,32000000,$6.88,BU
8136,1995,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",62322000,15980000,$3.90,BU
8137,1995,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",62322000,15980000,$3.90,BU
7823,1996,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",218660000,75400000,$2.90,BU
7824,1996,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",30916000,262000,$118.00,TONS
7825,1996,47,HAY,"HAY - PRODUCTION, MEASURED IN $",172169000,3811000,$45.18,TONS
7826,1996,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",4261000,1620000,$2.63,BU
7827,1996,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",279125000,38500000,$7.25,BU
7828,1996,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",73568000,16720000,$4.40,BU
7829,1996,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",73568000,16720000,$4.40,BU
7515,1997,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",167586000,63240000,$2.65,BU
7516,1997,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",29900000,260000,$115.00,TONS
7517,1997,47,HAY,"HAY - PRODUCTION, MEASURED IN $",207036000,3702000,$55.93,TONS
7518,1997,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",2699000,1050000,$2.57,BU
7519,1997,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",281112000,40800000,$6.89,BU
7520,1997,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",53460000,16200000,$3.30,BU
7521,1997,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",53460000,16200000,$3.30,BU
7204,1998,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",126778000,59520000,$2.13,BU
7205,1998,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",26855000,205000,$131.00,TONS
7206,1998,47,HAY,"HAY - PRODUCTION, MEASURED IN $",221585000,3969000,$55.83,TONS
7207,1998,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",2139000,1120000,$1.91,BU
7208,1998,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",188433000,35090000,$5.37,BU
7210,1998,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",39594000,15170000,$2.61,BU
7209,1998,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",39594000,15170000,$2.61,BU
6892,1999,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",111629000,58140000,$1.92,BU
6893,1999,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",17394000,223000,$78.00,TONS
6894,1999,47,HAY,"HAY - PRODUCTION, MEASURED IN $",199581000,3793000,$52.62,TONS
6895,1999,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",2194000,1260000,$1.74,BU
6896,1999,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",106932000,22800000,$4.69,BU
6898,1999,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",43792000,19040000,$2.30,BU
6897,1999,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",43792000,19040000,$2.30,BU
6580,2000,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",129595000,66120000,$1.96,BU
6581,2000,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",29189000,289000,$101.00,TONS
6582,2000,47,HAY,"HAY - PRODUCTION, MEASURED IN $",240881000,4737000,$50.85,TONS
6583,2000,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",2985000,1650000,$1.81,BU
6584,2000,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",134838000,28750000,$4.69,BU
6586,2000,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",49115000,20900000,$2.35,BU
6585,2000,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",49115000,20900000,$2.35,BU
6265,2001,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",165871000,80520000,$2.06,BU
6266,2001,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",29835000,351000,$85.00,TONS
6267,2001,47,HAY,"HAY - PRODUCTION, MEASURED IN $",244790000,4530000,$54.04,TONS
6268,2001,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3824000,1760000,$2.17,BU
6269,2001,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",157706000,35360000,$4.46,BU
6271,2001,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",45900000,18360000,$2.50,BU
6270,2001,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",45900000,18360000,$2.50,BU
5950,2002,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",168397000,65270000,$2.58,BU
5951,2002,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",27791000,291000,$95.50,TONS
5952,2002,47,HAY,"HAY - PRODUCTION, MEASURED IN $",237405000,4200000,$56.53,TONS
5953,2002,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",5568000,2080000,$2.68,BU
5954,2002,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",197904000,34720000,$5.70,BU
5956,2002,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",41172000,14100000,$2.92,BU
5955,2002,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",41172000,14100000,$2.92,BU
5635,2003,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",192491000,81220000,$2.37,BU
5636,2003,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",40430000,311000,$130.00,TONS
5637,2003,47,HAY,"HAY - PRODUCTION, MEASURED IN $",262260000,4726000,$55.49,TONS
5638,2003,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",7898000,3280000,$2.41,BU
5639,2003,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",331632000,47040000,$7.05,BU
5640,2003,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",42795000,13500000,$3.17,BU
5641,2003,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",42795000,13500000,$3.17,BU
5320,2004,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",186837000,86100000,$2.17,BU
5321,2004,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",33432000,336000,$99.50,TONS
5322,2004,47,HAY,"HAY - PRODUCTION, MEASURED IN $",256215000,4883000,$52.47,TONS
5323,2004,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3316000,1530000,$2.17,BU
5324,2004,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",269960000,48380000,$5.58,BU
5325,2004,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",47746000,13720000,$3.48,BU
5326,2004,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",47746000,13720000,$3.48,BU
5005,2005,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",160115000,77350000,$2.07,BU
5006,2005,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",33003000,386000,$85.50,TONS
5007,2005,47,HAY,"HAY - PRODUCTION, MEASURED IN $",243210000,4367000,$55.69,TONS
5008,2005,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3586000,1840000,$1.95,BU
5009,2005,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",239514000,41800000,$5.73,BU
5010,2005,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",28056000,8400000,$3.34,BU
5011,2005,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",28056000,8400000,$3.34,BU
4692,2006,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",183125000,62500000,$2.93,BU
4693,2006,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",44982000,441000,$102.00,TONS
4694,2006,47,HAY,"HAY - PRODUCTION, MEASURED IN $",249522000,4251000,$58.70,TONS
4695,2006,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",3043000,1045000,$2.91,BU
4696,2006,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",277641000,44070000,$6.30,BU
4698,2006,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",42925000,12160000,$3.53,BU
4697,2006,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",42925000,12160000,$3.53,BU
4379,2007,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",318212000,83740000,$3.80,BU
4380,2007,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",36540000,203000,$180.00,TONS
4381,2007,47,HAY,"HAY - PRODUCTION, MEASURED IN $",249375000,2685000,$92.88,TONS
4382,2007,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",4780000,1230000,$3.89,BU
4383,2007,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",197657000,19190000,$10.30,BU
4384,2007,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",53833000,10660000,$5.05,BU
4385,2007,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",53833000,10660000,$5.05,BU
4066,2008,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",336760000,74340000,$4.53,BU
4067,2008,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",38532000,169000,$228.00,TONS
4068,2008,47,HAY,"HAY - PRODUCTION, MEASURED IN $",397635000,3945000,$100.79,TONS
4069,2008,47,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",6727000,2002000,$3.36,BU
4070,2008,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",469098000,49640000,$9.45,BU
4072,2008,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",190657000,33390000,$5.71,BU
4071,2008,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",190657000,33390000,$5.71,BU
3754,2009,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",318718000,87320000,$3.65,BU
3755,2009,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",27475000,157900,$174.00,TONS
3756,2009,47,HAY,"HAY - PRODUCTION, MEASURED IN $",327592000,4236000,$77.34,TONS
3757,2009,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",670599000,68850000,$9.74,BU
3758,2009,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",75400000,16250000,$4.64,BU
3759,2009,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",75400000,16250000,$4.64,BU
3451,2010,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",354931000,74880000,$4.74,BU
3452,2010,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",44650000,235000,$190.00,TONS
3453,2010,47,HAY,"HAY - PRODUCTION, MEASURED IN $",328539000,4146000,$79.24,TONS
3454,2010,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",485181000,43710000,$11.10,BU
3456,2010,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",43047000,8215000,$5.24,BU
3455,2010,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",43047000,8215000,$5.24,BU
3148,2011,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",631630000,96285000,$6.56,BU
3149,2011,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",70720000,272000,$260.00,TONS
3150,2011,47,HAY,"HAY - PRODUCTION, MEASURED IN $",368956000,3976000,$92.80,TONS
3151,2011,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",491904000,40320000,$12.20,BU
3153,2011,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",142069000,20740000,$6.85,BU
3152,2011,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",142069000,20740000,$6.85,BU
2850,2012,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",594048000,81600000,$7.28,BU
2851,2012,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",61184000,239000,$256.00,TONS
2852,2012,47,HAY,"HAY - PRODUCTION, MEASURED IN $",341500000,3545000,$96.33,TONS
2853,2012,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",682404000,46740000,$14.60,BU
2855,2012,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",144491000,20790000,$6.95,BU
2854,2012,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",144491000,20790000,$6.95,BU
2553,2013,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",615373000,126360000,$4.87,BU
2554,2013,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",35445000,139000,$255.00,TONS
2555,2013,47,HAY,"HAY - PRODUCTION, MEASURED IN $",422807000,4427000,$95.51,TONS
2556,2013,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",936975000,72075000,$13.00,BU
2557,2013,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",285775000,40825000,$7.00,BU
2558,2013,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",285775000,40825000,$7.00,BU
2256,2014,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",537667000,141120000,$3.81,BU
2257,2014,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",32604000,152000,$214.50,TONS
2258,2014,47,HAY,"HAY - PRODUCTION, MEASURED IN $",386545000,3893000,$99.29,TONS
2259,2014,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",785036000,74060000,$10.60,BU
2261,2014,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",176501000,31350000,$5.63,BU
2260,2014,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",176501000,31350000,$5.63,BU
1955,2015,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",457856000,116800000,$3.92,BU
1956,2015,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",28560000,105000,$272.00,TONS
1957,2015,47,HAY,"HAY - PRODUCTION, MEASURED IN $",442675000,3901000,$113.48,TONS
1958,2015,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",735025000,79120000,$9.29,BU
1960,2015,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",140209000,26860000,$5.22,BU
1959,2015,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",140209000,26860000,$5.22,BU
1656,2016,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",458708000,125330000,$3.66,BU
1657,2016,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",40301000,191000,$211.00,TONS
1658,2016,47,HAY,"HAY - PRODUCTION, MEASURED IN $",437850000,3924000,$111.58,TONS
1659,2016,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",717363000,73350000,$9.78,BU
1660,2016,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",113471000,24455000,$4.64,BU
1661,2016,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",113471000,24455000,$4.64,BU
1364,2017,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",431006000,121410000,$3.55,BU
1365,2017,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",31510000,230000,$137.00,TONS
1366,2017,47,HAY,"HAY - PRODUCTION, MEASURED IN $",438497000,3767000,$116.40,TONS
1367,2017,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",805100000,83000000,$9.70,BU
1369,2017,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",88550000,19250000,$4.60,BU
1368,2017,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",88550000,19250000,$4.60,BU
1070,2018,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",423226000,112560000,$3.76,BU
1071,2018,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",31317000,219000,$143.00,TONS
1072,2018,47,HAY,"HAY - PRODUCTION, MEASURED IN $",510353000,4231000,$120.62,TONS
1073,2018,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",664869000,75985000,$8.75,BU
1074,2018,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",97071000,18525000,$5.24,BU
1075,2018,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",97071000,18525000,$5.24,BU
777,2019,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",608845000,161070000,$3.78,BU
778,2019,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",47257000,301000,$157.00,TONS
779,2019,47,HAY,"HAY - PRODUCTION, MEASURED IN $",457095000,4073000,$112.23,TONS
780,2019,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",576934000,64390000,$8.96,BU
781,2019,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",78507000,14405000,$5.45,BU
782,2019,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",78507000,14405000,$5.45,BU
505,2020,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",651185000,138550000,$4.70,BU
506,2020,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",43152000,186000,$232.00,TONS
507,2020,47,HAY,"HAY - PRODUCTION, MEASURED IN $",483574000,4140000,$116.81,TONS
508,2020,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",874800000,81000000,$10.80,BU
510,2020,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",75314000,13570000,$5.55,BU
509,2020,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",75314000,13570000,$5.55,BU
229,2021,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",889440000,163200000,$5.45,BU
230,2021,47,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",43400000,175000,$248.00,TONS
231,2021,47,HAY,"HAY - PRODUCTION, MEASURED IN $",504897000,4029000,$125.32,TONS
232,2021,47,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",965200000,76000000,$12.70,BU
234,2021,47,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",152295000,23430000,$6.50,BU
233,2021,47,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",152295000,23430000,$6.50,BU
12841,1980,48,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",2624000,1080000,$2.43,BU
12842,1980,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",402480000,117000000,$3.44,BU
12843,1980,48,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",161959000,1361000,$119.00,TONS
12844,1980,48,HAY,"HAY - PRODUCTION, MEASURED IN $",361233000,5515000,$65.50,TONS
12845,1980,48,OATS,"OATS - PRODUCTION, MEASURED IN $",23147000,12580000,$1.84,BU
12846,1980,48,RICE,"RICE - PRODUCTION, MEASURED IN $",317619000,24814000,$12.80,CWT
12847,1980,48,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",541466000,181700000,$2.98,BU
12848,1980,48,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",106999000,13860000,$7.72,BU
12850,1980,48,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",486200000,130000000,$3.74,BU
12849,1980,48,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",486200000,130000000,$3.74,BU
12518,1981,48,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",5292000,2100000,$2.52,BU
12519,1981,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",367286000,127530000,$2.88,BU
12520,1981,48,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",207230000,2438000,$85.00,TONS
12521,1981,48,HAY,"HAY - PRODUCTION, MEASURED IN $",438417000,6959000,$63.00,TONS
12522,1981,48,OATS,"OATS - PRODUCTION, MEASURED IN $",37154000,18860000,$1.97,BU
12523,1981,48,RICE,"RICE - PRODUCTION, MEASURED IN $",283286000,27239000,$10.40,CWT
12524,1981,48,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",699955000,273420000,$2.56,BU
12525,1981,48,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",60192000,10560000,$5.70,BU
12527,1981,48,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",669410000,183400000,$3.65,BU
12526,1981,48,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",669410000,183400000,$3.65,BU
12201,1982,48,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",3703000,1610000,$2.30,BU
12202,1982,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",367479000,119700000,$3.07,BU
12203,1982,48,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",90882000,1122000,$81.00,TONS
12204,1982,48,HAY,"HAY - PRODUCTION, MEASURED IN $",486330000,6708000,$72.50,TONS
12205,1982,48,OATS,"OATS - PRODUCTION, MEASURED IN $",22748000,10730000,$2.12,BU
12206,1982,48,RICE,"RICE - PRODUCTION, MEASURED IN $",198593000,22214000,$8.94,CWT
12207,1982,48,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",705128000,305250000,$2.31,BU
12208,1982,48,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",124430000,23000000,$5.41,BU
12210,1982,48,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",492480000,144000000,$3.42,BU
12209,1982,48,WHEAT,"WHEAT - PRODUCTION, MEASURED IN $",492480000,144000000,$3.42,BU
11884,1983,48,BARLEY,"BARLEY - PRODUCTION, MEASURED IN $",6237000,2475000,$2.52,BU
11885,1983,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN $",355136000,104760000,$3.39,BU
11886,1983,48,COTTON,"COTTON, COTTONSEED - PRODUCTION, MEASURED IN $",162324000,1002000,$162.00,TONS
11887,1983,48,HAY,"HAY - PRODUCTION, MEASURED IN $",580165000,7486000,$77.50,TONS
11888,1983,48,OATS,"OATS - PRODUCTION, MEASURED IN $",42720000,24000000,$1.78,BU
11889,1983,48,RICE,"RICE - PRODUCTION, MEASURED IN $",137636000,13805000,$9.97,CWT
11890,1983,48,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN $",459900000,157500000,$2.92,BU
11891,1983,48,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN $",70214000,9450000,$7.43,BU
11893,1983,48,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN $",544180000,161000000,$3.38,BU
